date,commodity,contract,bbg_ticker,settle,open_int,oi_chg,first_notice,last_trade,high,low,open,volume,efp_volume,efs_volume,block_volume
2009-02-25,KC,KCDEC1,KCDEC1 Comdty,120.3,9769,15,,,,,,109,,,
2009-02-25,KC,KCDEC2,KCDEC2 Comdty,130.35,267,1,,,,,,1,,,
2009-02-25,KC,KCJUL1,KCJUL1 Comdty,115.1,22673,183,,,,,,1485,,,
2009-02-25,KC,KCJUL2,KCJUL2 Comdty,126.65,143,0,,,,,,,,,
2009-02-25,KC,KCMAR1,KCMAR1 Comdty,110.65,401,-40,,,,,,60,,,
2009-02-25,KC,KCMAR2,KCMAR2 Comdty,123.0,6526,5,,,,,,61,,,
2009-02-25,KC,KCMAY1,KCMAY1 Comdty,112.85,72215,452,,,,,,5216,,,
2009-02-25,KC,KCMAY2,KCMAY2 Comdty,124.9,961,2,,,,,,,,,
2009-02-25,KC,KCSEP1,KCSEP1 Comdty,117.3,10457,160,,,,,,370,,,
2009-02-25,KC,KCSEP2,KCSEP2 Comdty,128.3,338,0,,,,,,,,,
2009-02-25,SB,SBJUL1,SBJUL1 Comdty,13.55,135009,537,,,,,,12609,,,
2009-02-25,SB,SBJUL2,SBJUL2 Comdty,13.95,13688,41,,,,,,323,,,
2009-02-25,SB,SBMAR1,SBMAR1 Comdty,13.18,18470,-11762,,,,,,28060,,,
2009-02-25,SB,SBMAR2,SBMAR2 Comdty,14.5,56681,1311,,,,,,2618,,,
2009-02-25,SB,SBMAY1,SBMAY1 Comdty,13.42,247761,4332,,,,,,48503,,,
2009-02-25,SB,SBMAY2,SBMAY2 Comdty,14.22,13905,2,,,,,,611,,,
2009-02-25,SB,SBOCT1,SBOCT1 Comdty,13.88,91957,860,,,,,,4472,,,
2009-02-25,SB,SBOCT2,SBOCT2 Comdty,14.02,14603,-41,,,,,,350,,,
2009-02-26,CC,CCDEC1,CCDEC1 Comdty,2372.0,13556,451,,,,,,725,,,
2009-02-26,CC,CCDEC2,CCDEC2 Comdty,2370.0,105,0,,,,,,,,,
2009-02-26,CC,CCJUL1,CCJUL1 Comdty,2398.0,24946,200,,,,,,914,,,
2009-02-26,CC,CCJUL2,CCJUL2 Comdty,2365.0,217,-3,,,,,,6,,,
2009-02-26,CC,CCMAR1,CCMAR1 Comdty,2492.0,116,-3,,,,,,4,,,
2009-02-26,CC,CCMAR2,CCMAR2 Comdty,2357.0,7457,8,,,,,,83,,,
2009-02-26,CC,CCMAY1,CCMAY1 Comdty,2404.0,57532,691,,,,,,5515,,,
2009-02-26,CC,CCMAY2,CCMAY2 Comdty,2357.0,1902,5,,,,,,11,,,
2009-02-26,CC,CCSEP1,CCSEP1 Comdty,2389.0,11505,135,,,,,,832,,,
2009-02-26,CC,CCSEP2,CCSEP2 Comdty,2370.0,524,0,,,,,,,,,
2009-02-26,CT,CTDEC1,CTDEC1 Comdty,49.77,21830,-102,,,,,,1151,,,
2009-02-26,CT,CTDEC2,CTDEC2 Comdty,57.2,1756,0,,,,,,,,,
2009-02-26,CT,CTJUL1,CTJUL1 Comdty,45.6,26289,243,,,,,,1095,,,
2009-02-26,CT,CTJUL2,CTJUL2 Comdty,55.17,659,0,,,,,,,,,
2009-02-26,CT,CTMAR1,CTMAR1 Comdty,43.08,103,-92,,,,,,30,,,
2009-02-26,CT,CTMAR2,CTMAR2 Comdty,53.17,2611,11,,,,,,434,,,
2009-02-26,CT,CTMAY1,CTMAY1 Comdty,44.24,62884,865,,,,,,6327,,,
2009-02-26,CT,CTMAY2,CTMAY2 Comdty,54.17,140,0,,,,,,,,,
2009-02-26,CT,CTOCT1,CTOCT1 Comdty,47.91,422,44,,,,,,366,,,
2009-02-26,CT,CTOCT2,CTOCT2 Comdty,56.42,8,0,,,,,,,,,
2009-02-26,KC,KCDEC1,KCDEC1 Comdty,120.45,9822,53,,,,,,472,,,
2009-02-26,KC,KCDEC2,KCDEC2 Comdty,130.5,268,1,,,,,,1,,,
2009-02-26,KC,KCJUL1,KCJUL1 Comdty,115.35,23021,348,,,,,,1301,,,
2009-02-26,KC,KCJUL2,KCJUL2 Comdty,126.85,143,0,,,,,,,,,
2009-02-26,KC,KCMAR1,KCMAR1 Comdty,110.7,154,-247,,,,,,39,,,
2009-02-26,KC,KCMAR2,KCMAR2 Comdty,123.2,6688,162,,,,,,717,,,
2009-02-26,KC,KCMAY1,KCMAY1 Comdty,113.15,71793,-422,,,,,,7908,,,
2009-02-26,KC,KCMAY2,KCMAY2 Comdty,125.1,1018,57,,,,,,,,,
2009-02-26,KC,KCSEP1,KCSEP1 Comdty,117.5,10559,102,,,,,,996,,,
2009-02-26,KC,KCSEP2,KCSEP2 Comdty,128.45,338,0,,,,,,,,,
2009-02-26,SB,SBJUL1,SBJUL1 Comdty,13.99,135355,346,,,,,,23113,,,
2009-02-26,SB,SBJUL2,SBJUL2 Comdty,14.16,13928,240,,,,,,1704,,,
2009-02-26,SB,SBMAR1,SBMAR1 Comdty,13.7,10579,-7891,,,,,,21666,,,
2009-02-26,SB,SBMAR2,SBMAR2 Comdty,14.94,57811,1130,,,,,,6342,,,
2009-02-26,SB,SBMAY1,SBMAY1 Comdty,13.9,257384,9623,,,,,,65543,,,
2009-02-26,SB,SBMAY2,SBMAY2 Comdty,14.54,14574,669,,,,,,3129,,,
2009-02-26,SB,SBOCT1,SBOCT1 Comdty,14.32,93286,1329,,,,,,10554,,,
2009-02-26,SB,SBOCT2,SBOCT2 Comdty,14.27,15001,398,,,,,,706,,,
2009-02-27,CC,CCDEC1,CCDEC1 Comdty,2381.0,13441,-115,,,,,,124,,,
2009-02-27,CC,CCDEC2,CCDEC2 Comdty,2385.0,105,0,,,,,,,,,
2009-02-27,CC,CCJUL1,CCJUL1 Comdty,2403.0,24810,-136,,,,,,1364,,,
2009-02-27,CC,CCJUL2,CCJUL2 Comdty,2381.0,217,0,,,,,,,,,
2009-02-27,CC,CCMAR1,CCMAR1 Comdty,2508.0,103,-13,,,,,,39,,,
2009-02-27,CC,CCMAR2,CCMAR2 Comdty,2369.0,7471,14,,,,,,33,,,
2009-02-27,CC,CCMAY1,CCMAY1 Comdty,2413.0,55342,-2190,,,,,,5693,,,
2009-02-27,CC,CCMAY2,CCMAY2 Comdty,2372.0,1903,1,,,,,,48,,,
2009-02-27,CC,CCSEP1,CCSEP1 Comdty,2392.0,11982,477,,,,,,833,,,
2009-02-27,CC,CCSEP2,CCSEP2 Comdty,2385.0,524,0,,,,,,,,,
2009-02-27,CT,CTDEC1,CTDEC1 Comdty,48.96,21818,-12,,,,,,933,,,
2009-02-27,CT,CTDEC2,CTDEC2 Comdty,56.72,1751,-5,,,,,,5,,,
2009-02-27,CT,CTJUL1,CTJUL1 Comdty,44.71,26516,227,,,,,,1497,,,
2009-02-27,CT,CTJUL2,CTJUL2 Comdty,54.41,659,0,,,,,,,,,
2009-02-27,CT,CTMAR1,CTMAR1 Comdty,42.06,94,-9,,,,,,9,,,
2009-02-27,CT,CTMAR2,CTMAR2 Comdty,52.41,2773,162,,,,,,165,,,
2009-02-27,CT,CTMAY1,CTMAY1 Comdty,43.26,62113,-771,,,,,,6914,,,
2009-02-27,CT,CTMAY2,CTMAY2 Comdty,53.41,140,0,,,,,,,,,
2009-02-27,CT,CTOCT1,CTOCT1 Comdty,47.2,419,-3,,,,,,29,,,
2009-02-27,CT,CTOCT2,CTOCT2 Comdty,55.81,8,0,,,,,,,,,
2009-02-27,KC,KCDEC1,KCDEC1 Comdty,119.3,9909,87,,,,,,357,,,
2009-02-27,KC,KCDEC2,KCDEC2 Comdty,129.3,269,1,,,,,,11,,,
2009-02-27,KC,KCJUL1,KCJUL1 Comdty,114.2,23339,318,,,,,,1570,,,
2009-02-27,KC,KCJUL2,KCJUL2 Comdty,125.65,143,0,,,,,,,,,
2009-02-27,KC,KCMAR1,KCMAR1 Comdty,109.45,132,-22,,,,,,18,,,
2009-02-27,KC,KCMAR2,KCMAR2 Comdty,122.0,6762,74,,,,,,346,,,
2009-02-27,KC,KCMAY1,KCMAY1 Comdty,111.9,72197,404,,,,,,8433,,,
2009-02-27,KC,KCMAY2,KCMAY2 Comdty,123.9,1018,0,,,,,,,,,
2009-02-27,KC,KCSEP1,KCSEP1 Comdty,116.35,10781,222,,,,,,351,,,
2009-02-27,KC,KCSEP2,KCSEP2 Comdty,127.3,338,0,,,,,,10,,,
2009-02-27,SB,SBJUL1,SBJUL1 Comdty,13.87,134347,-1008,,,,,,19029,,,
2009-02-27,SB,SBJUL2,SBJUL2 Comdty,14.01,13722,-206,,,,,,1620,,,
2009-02-27,SB,SBMAR1,SBMAR1 Comdty,13.47,,,,,,,,5185,,,
2009-02-27,SB,SBMAR2,SBMAR2 Comdty,14.82,57617,-194,,,,,,5158,,,
2009-02-27,SB,SBMAY1,SBMAY1 Comdty,13.73,257200,-184,,,,,,38500,,,
2009-02-27,SB,SBMAY2,SBMAY2 Comdty,14.41,15491,917,,,,,,1739,,,
2009-02-27,SB,SBOCT1,SBOCT1 Comdty,14.22,93381,95,,,,,,5055,,,
2009-02-27,SB,SBOCT2,SBOCT2 Comdty,14.12,15045,44,,,,,,148,,,
2009-03-02,CC,CCDEC1,CCDEC1 Comdty,2183.0,13235,-206,,,,,,916,,,
2009-03-02,CC,CCDEC2,CCDEC2 Comdty,2193.0,105,0,,,,,,1,,,
2009-03-02,CC,CCJUL1,CCJUL1 Comdty,2192.0,24887,77,,,,,,3904,,,
2009-03-02,CC,CCJUL2,CCJUL2 Comdty,2181.0,217,0,,,,,,,,,
2009-03-02,CC,CCMAR1,CCMAR1 Comdty,2288.0,60,-43,,,,,,9,,,
2009-03-02,CC,CCMAR2,CCMAR2 Comdty,2169.0,7953,482,,,,,,625,,,
2009-03-02,CC,CCMAY1,CCMAY1 Comdty,2213.0,56613,1271,,,,,,13099,,,
2009-03-02,CC,CCMAY2,CCMAY2 Comdty,2170.0,1903,0,,,,,,,,,
2009-03-02,CC,CCSEP1,CCSEP1 Comdty,2190.0,12193,211,,,,,,892,,,
2009-03-02,CC,CCSEP2,CCSEP2 Comdty,2181.0,524,0,,,,,,,,,
2009-03-02,CT,CTDEC1,CTDEC1 Comdty,47.2,21753,-65,,,,,,925,,,
2009-03-02,CT,CTDEC2,CTDEC2 Comdty,54.5,1751,0,,,,,,,,,
2009-03-02,CT,CTJUL1,CTJUL1 Comdty,42.91,27045,529,,,,,,2638,,,
2009-03-02,CT,CTJUL2,CTJUL2 Comdty,52.5,659,0,,,,,,,,,
2009-03-02,CT,CTMAR1,CTMAR1 Comdty,40.29,87,-7,,,,,,6,,,
2009-03-02,CT,CTMAR2,CTMAR2 Comdty,50.5,2807,34,,,,,,107,,,
2009-03-02,CT,CTMAY1,CTMAY1 Comdty,41.49,61692,-421,,,,,,9501,,,
2009-03-02,CT,CTMAY2,CTMAY2 Comdty,51.5,140,0,,,,,,,,,
2009-03-02,CT,CTOCT1,CTOCT1 Comdty,45.55,417,-2,,,,,,19,,,
2009-03-02,CT,CTOCT2,CTOCT2 Comdty,54.0,8,0,,,,,,,,,
2009-03-02,KC,KCDEC1,KCDEC1 Comdty,113.3,10029,120,,,,,,1497,,,
2009-03-02,KC,KCDEC2,KCDEC2 Comdty,123.3,270,1,,,,,,1,,,
2009-03-02,KC,KCJUL1,KCJUL1 Comdty,107.9,24095,756,,,,,,6357,,,
2009-03-02,KC,KCJUL2,KCJUL2 Comdty,119.65,143,0,,,,,,,,,
2009-03-02,KC,KCMAR1,KCMAR1 Comdty,103.55,103,-29,,,,,,54,,,
2009-03-02,KC,KCMAR2,KCMAR2 Comdty,116.0,6829,67,,,,,,169,,,
2009-03-02,KC,KCMAY1,KCMAY1 Comdty,105.7,72227,30,,,,,,16540,,,
2009-03-02,KC,KCMAY2,KCMAY2 Comdty,117.9,1019,1,,,,,,,,,
2009-03-02,KC,KCSEP1,KCSEP1 Comdty,110.2,11845,1064,,,,,,2461,,,
2009-03-02,KC,KCSEP2,KCSEP2 Comdty,121.25,338,0,,,,,,,,,
2009-03-02,SB,SBJUL1,SBJUL1 Comdty,13.0,138885,4538,,,,,,31618,,,
2009-03-02,SB,SBJUL2,SBJUL2 Comdty,13.17,15488,1766,,,,,,3568,,,
2009-03-02,SB,SBMAR1,SBMAR1 Comdty,13.98,57070,46491,,,,,,6330,,,
2009-03-02,SB,SBMAR2,SBMAR2 Comdty,13.35,20042,-37575,,,,,,837,,,
2009-03-02,SB,SBMAY1,SBMAY1 Comdty,12.75,244631,-12569,,,,,,84381,,,
2009-03-02,SB,SBMAY2,SBMAY2 Comdty,13.58,16060,569,,,,,,1169,,,
2009-03-02,SB,SBOCT1,SBOCT1 Comdty,13.38,93028,-353,,,,,,9970,,,
2009-03-02,SB,SBOCT2,SBOCT2 Comdty,13.22,15643,598,,,,,,1034,,,
2009-03-03,CC,CCDEC1,CCDEC1 Comdty,2264.0,13262,27,,,,,,599,,,
2009-03-03,CC,CCDEC2,CCDEC2 Comdty,2276.0,105,0,,,,,,,,,
2009-03-03,CC,CCJUL1,CCJUL1 Comdty,2272.0,24963,76,,,,,,1349,,,
2009-03-03,CC,CCJUL2,CCJUL2 Comdty,2265.0,217,0,,,,,,,,,
2009-03-03,CC,CCMAR1,CCMAR1 Comdty,2305.0,49,-11,,,,,,11,,,
2009-03-03,CC,CCMAR2,CCMAR2 Comdty,2255.0,7910,-43,,,,,,118,,,
2009-03-03,CC,CCMAY1,CCMAY1 Comdty,2282.0,55228,-1385,,,,,,6284,,,
2009-03-03,CC,CCMAY2,CCMAY2 Comdty,2256.0,1900,-3,,,,,,4,,,
2009-03-03,CC,CCSEP1,CCSEP1 Comdty,2270.0,12241,48,,,,,,562,,,
2009-03-03,CC,CCSEP2,CCSEP2 Comdty,2264.0,524,0,,,,,,,,,
2009-03-03,CT,CTDEC1,CTDEC1 Comdty,47.36,21841,88,,,,,,278,,,
2009-03-03,CT,CTDEC2,CTDEC2 Comdty,54.66,1745,-6,,,,,,6,,,
2009-03-03,CT,CTJUL1,CTJUL1 Comdty,43.07,27410,365,,,,,,1028,,,
2009-03-03,CT,CTJUL2,CTJUL2 Comdty,52.66,659,0,,,,,,,,,
2009-03-03,CT,CTMAR1,CTMAR1 Comdty,40.52,77,-10,,,,,,1,,,
2009-03-03,CT,CTMAR2,CTMAR2 Comdty,50.66,2804,-3,,,,,,21,,,
2009-03-03,CT,CTMAY1,CTMAY1 Comdty,41.72,60967,-725,,,,,,6061,,,
2009-03-03,CT,CTMAY2,CTMAY2 Comdty,51.66,140,0,,,,,,,,,
2009-03-03,CT,CTOCT1,CTOCT1 Comdty,45.71,418,1,,,,,,4,,,
2009-03-03,CT,CTOCT2,CTOCT2 Comdty,54.16,8,0,,,,,,,,,
2009-03-03,KC,KCDEC1,KCDEC1 Comdty,114.0,10094,65,,,,,,263,,,
2009-03-03,KC,KCDEC2,KCDEC2 Comdty,124.1,275,5,,,,,,6,,,
2009-03-03,KC,KCJUL1,KCJUL1 Comdty,108.7,24666,571,,,,,,1935,,,
2009-03-03,KC,KCJUL2,KCJUL2 Comdty,120.5,143,0,,,,,,,,,
2009-03-03,KC,KCMAR1,KCMAR1 Comdty,104.1,92,-11,,,,,,35,,,
2009-03-03,KC,KCMAR2,KCMAR2 Comdty,116.85,6867,38,,,,,,106,,,
2009-03-03,KC,KCMAY1,KCMAY1 Comdty,106.5,72007,-220,,,,,,7849,,,
2009-03-03,KC,KCMAY2,KCMAY2 Comdty,118.75,1021,2,,,,,,,,,
2009-03-03,KC,KCSEP1,KCSEP1 Comdty,110.95,11956,111,,,,,,535,,,
2009-03-03,KC,KCSEP2,KCSEP2 Comdty,122.1,338,0,,,,,,,,,
2009-03-03,SB,SBJUL1,SBJUL1 Comdty,12.98,139794,909,,,,,,20575,,,
2009-03-03,SB,SBJUL2,SBJUL2 Comdty,13.24,15550,62,,,,,,1245,,,
2009-03-03,SB,SBMAR1,SBMAR1 Comdty,14.07,57325,255,,,,,,6682,,,
2009-03-03,SB,SBMAR2,SBMAR2 Comdty,13.37,19594,-448,,,,,,1373,,,
2009-03-03,SB,SBMAY1,SBMAY1 Comdty,12.69,237755,-6876,,,,,,51959,,,
2009-03-03,SB,SBMAY2,SBMAY2 Comdty,13.68,16830,770,,,,,,1947,,,
2009-03-03,SB,SBOCT1,SBOCT1 Comdty,13.43,91077,-1951,,,,,,13724,,,
2009-03-03,SB,SBOCT2,SBOCT2 Comdty,13.29,15940,297,,,,,,505,,,
2009-03-04,CC,CCDEC1,CCDEC1 Comdty,2317.0,13400,138,,,,,,391,,,
2009-03-04,CC,CCDEC2,CCDEC2 Comdty,2340.0,105,0,,,,,,,,,
2009-03-04,CC,CCJUL1,CCJUL1 Comdty,2329.0,25201,238,,,,,,1103,,,
2009-03-04,CC,CCJUL2,CCJUL2 Comdty,2327.0,219,2,,,,,,2,,,
2009-03-04,CC,CCMAR1,CCMAR1 Comdty,2345.0,41,-8,,,,,,4,,,
2009-03-04,CC,CCMAR2,CCMAR2 Comdty,2313.0,7928,18,,,,,,33,,,
2009-03-04,CC,CCMAY1,CCMAY1 Comdty,2338.0,54480,-748,,,,,,7431,,,
2009-03-04,CC,CCMAY2,CCMAY2 Comdty,2314.0,1900,0,,,,,,,,,
2009-03-04,CC,CCSEP1,CCSEP1 Comdty,2328.0,12225,-16,,,,,,286,,,
2009-03-04,CC,CCSEP2,CCSEP2 Comdty,2322.0,524,0,,,,,,,,,
2009-03-04,CT,CTDEC1,CTDEC1 Comdty,47.58,22074,233,,,,,,753,,,
2009-03-04,CT,CTDEC2,CTDEC2 Comdty,54.98,1751,6,,,,,,52,,,
2009-03-04,CT,CTJUL1,CTJUL1 Comdty,43.23,27595,185,,,,,,1356,,,
2009-03-04,CT,CTJUL2,CTJUL2 Comdty,52.76,659,0,,,,,,,,,
2009-03-04,CT,CTMAR1,CTMAR1 Comdty,40.76,58,-19,,,,,,,,,
2009-03-04,CT,CTMAR2,CTMAR2 Comdty,50.73,2829,25,,,,,,119,,,
2009-03-04,CT,CTMAY1,CTMAY1 Comdty,41.96,60408,-559,,,,,,7877,,,
2009-03-04,CT,CTMAY2,CTMAY2 Comdty,51.71,140,0,,,,,,,,,
2009-03-04,CT,CTOCT1,CTOCT1 Comdty,45.88,493,75,,,,,,145,,,
2009-03-04,CT,CTOCT2,CTOCT2 Comdty,54.76,8,0,,,,,,,,,
2009-03-04,KC,KCDEC1,KCDEC1 Comdty,116.2,10016,-78,,,,,,495,,,
2009-03-04,KC,KCDEC2,KCDEC2 Comdty,126.3,276,1,,,,,,1,,,
2009-03-04,KC,KCJUL1,KCJUL1 Comdty,110.9,24550,-116,,,,,,1458,,,
2009-03-04,KC,KCJUL2,KCJUL2 Comdty,122.6,143,0,,,,,,,,,
2009-03-04,KC,KCMAR1,KCMAR1 Comdty,106.3,92,0,,,,,,11,,,
2009-03-04,KC,KCMAR2,KCMAR2 Comdty,118.95,6849,-18,,,,,,121,,,
2009-03-04,KC,KCMAY1,KCMAY1 Comdty,108.7,71987,-20,,,,,,9218,,,
2009-03-04,KC,KCMAY2,KCMAY2 Comdty,120.85,1025,4,,,,,,,,,
2009-03-04,KC,KCSEP1,KCSEP1 Comdty,113.15,12143,187,,,,,,838,,,
2009-03-04,KC,KCSEP2,KCSEP2 Comdty,124.25,338,0,,,,,,,,,
2009-03-04,SB,SBJUL1,SBJUL1 Comdty,13.49,138320,-1474,,,,,,18055,,,
2009-03-04,SB,SBJUL2,SBJUL2 Comdty,13.68,15999,449,,,,,,991,,,
2009-03-04,SB,SBMAR1,SBMAR1 Comdty,14.53,57990,665,,,,,,3699,,,
2009-03-04,SB,SBMAR2,SBMAR2 Comdty,13.88,19946,352,,,,,,1023,,,
2009-03-04,SB,SBMAY1,SBMAY1 Comdty,13.26,238362,607,,,,,,62273,,,
2009-03-04,SB,SBMAY2,SBMAY2 Comdty,14.16,16872,42,,,,,,839,,,
2009-03-04,SB,SBOCT1,SBOCT1 Comdty,13.88,90393,-684,,,,,,9371,,,
2009-03-04,SB,SBOCT2,SBOCT2 Comdty,13.74,15821,-119,,,,,,920,,,
2009-03-05,CC,CCDEC1,CCDEC1 Comdty,2252.0,12890,-510,,,,,,796,,,
2009-03-05,CC,CCDEC2,CCDEC2 Comdty,2273.0,106,1,,,,,,1,,,
2009-03-05,CC,CCJUL1,CCJUL1 Comdty,2258.0,25157,-44,,,,,,1480,,,
2009-03-05,CC,CCJUL2,CCJUL2 Comdty,2260.0,386,167,,,,,,167,,,
2009-03-05,CC,CCMAR1,CCMAR1 Comdty,2316.0,37,-4,,,,,,4,,,
2009-03-05,CC,CCMAR2,CCMAR2 Comdty,2247.0,7925,-3,,,,,,14,,,
2009-03-05,CC,CCMAY1,CCMAY1 Comdty,2265.0,55125,645,,,,,,5812,,,
2009-03-05,CC,CCMAY2,CCMAY2 Comdty,2248.0,2229,329,,,,,,334,,,
2009-03-05,CC,CCSEP1,CCSEP1 Comdty,2257.0,12419,194,,,,,,1099,,,
2009-03-05,CC,CCSEP2,CCSEP2 Comdty,2255.0,525,1,,,,,,1,,,
2009-03-05,CT,CTDEC1,CTDEC1 Comdty,46.88,22221,147,,,,,,516,,,
2009-03-05,CT,CTDEC2,CTDEC2 Comdty,54.24,1751,0,,,,,,,,,
2009-03-05,CT,CTJUL1,CTJUL1 Comdty,42.54,27943,348,,,,,,1272,,,
2009-03-05,CT,CTJUL2,CTJUL2 Comdty,51.91,659,0,,,,,,,,,
2009-03-05,CT,CTMAR1,CTMAR1 Comdty,40.19,43,-15,,,,,,10,,,
2009-03-05,CT,CTMAR2,CTMAR2 Comdty,49.93,2904,75,,,,,,116,,,
2009-03-05,CT,CTMAY1,CTMAY1 Comdty,41.38,60588,180,,,,,,5338,,,
2009-03-05,CT,CTMAY2,CTMAY2 Comdty,50.91,140,0,,,,,,,,,
2009-03-05,CT,CTOCT1,CTOCT1 Comdty,45.19,493,0,,,,,,2,,,
2009-03-05,CT,CTOCT2,CTOCT2 Comdty,53.59,8,0,,,,,,,,,
2009-03-05,KC,KCDEC1,KCDEC1 Comdty,116.25,10231,215,,,,,,695,,,
2009-03-05,KC,KCDEC2,KCDEC2 Comdty,126.35,277,1,,,,,,1,,,
2009-03-05,KC,KCJUL1,KCJUL1 Comdty,110.95,25265,715,,,,,,3233,,,
2009-03-05,KC,KCJUL2,KCJUL2 Comdty,122.6,204,61,,,,,,71,,,
2009-03-05,KC,KCMAR1,KCMAR1 Comdty,106.55,85,-7,,,,,,8,,,
2009-03-05,KC,KCMAR2,KCMAR2 Comdty,119.0,6884,35,,,,,,127,,,
2009-03-05,KC,KCMAY1,KCMAY1 Comdty,108.7,71806,-181,,,,,,7589,,,
2009-03-05,KC,KCMAY2,KCMAY2 Comdty,120.85,992,-33,,,,,,,,,
2009-03-05,KC,KCSEP1,KCSEP1 Comdty,113.25,12376,233,,,,,,948,,,
2009-03-05,KC,KCSEP2,KCSEP2 Comdty,124.25,338,0,,,,,,11,,,
2009-03-05,SB,SBJUL1,SBJUL1 Comdty,13.14,137756,-564,,,,,,15387,,,
2009-03-05,SB,SBJUL2,SBJUL2 Comdty,13.47,16783,784,,,,,,2135,,,
2009-03-05,SB,SBMAR1,SBMAR1 Comdty,14.32,57833,-157,,,,,,4247,,,
2009-03-05,SB,SBMAR2,SBMAR2 Comdty,13.69,19994,48,,,,,,304,,,
2009-03-05,SB,SBMAY1,SBMAY1 Comdty,12.83,234629,-3733,,,,,,47833,,,
2009-03-05,SB,SBMAY2,SBMAY2 Comdty,13.94,16846,-26,,,,,,2276,,,
2009-03-05,SB,SBOCT1,SBOCT1 Comdty,13.6,91248,855,,,,,,7959,,,
2009-03-05,SB,SBOCT2,SBOCT2 Comdty,13.54,15781,-40,,,,,,132,,,
2009-03-06,CC,CCDEC1,CCDEC1 Comdty,2257.0,12715,-175,,,,,,250,,,
2009-03-06,CC,CCDEC2,CCDEC2 Comdty,2284.0,106,0,,,,,,,,,
2009-03-06,CC,CCJUL1,CCJUL1 Comdty,2265.0,25018,-139,,,,,,1673,,,
2009-03-06,CC,CCJUL2,CCJUL2 Comdty,2269.0,386,0,,,,,,,,,
2009-03-06,CC,CCMAR1,CCMAR1 Comdty,2323.0,36,-1,,,,,,,,,
2009-03-06,CC,CCMAR2,CCMAR2 Comdty,2255.0,7925,0,,,,,,20,,,
2009-03-06,CC,CCMAY1,CCMAY1 Comdty,2272.0,55985,860,,,,,,5277,,,
2009-03-06,CC,CCMAY2,CCMAY2 Comdty,2258.0,2229,0,,,,,,,,,
2009-03-06,CC,CCSEP1,CCSEP1 Comdty,2263.0,12462,43,,,,,,700,,,
2009-03-06,CC,CCSEP2,CCSEP2 Comdty,2264.0,525,0,,,,,,,,,
2009-03-06,CT,CTDEC1,CTDEC1 Comdty,46.51,22348,127,,,,,,1601,,,
2009-03-06,CT,CTDEC2,CTDEC2 Comdty,53.51,1751,0,,,,,,3,,,
2009-03-06,CT,CTJUL1,CTJUL1 Comdty,42.48,28422,479,,,,,,2370,,,
2009-03-06,CT,CTJUL2,CTJUL2 Comdty,51.4,659,0,,,,,,,,,
2009-03-06,CT,CTMAR1,CTMAR1 Comdty,40.26,35,-8,,,,,,3,,,
2009-03-06,CT,CTMAR2,CTMAR2 Comdty,49.42,2921,17,,,,,,53,,,
2009-03-06,CT,CTMAY1,CTMAY1 Comdty,41.43,60136,-452,,,,,,6715,,,
2009-03-06,CT,CTMAY2,CTMAY2 Comdty,50.4,140,0,,,,,,,,,
2009-03-06,CT,CTOCT1,CTOCT1 Comdty,44.99,493,0,,,,,,12,,,
2009-03-06,CT,CTOCT2,CTOCT2 Comdty,53.01,8,0,,,,,,,,,
2009-03-06,KC,KCDEC1,KCDEC1 Comdty,114.75,10344,113,,,,,,264,,,
2009-03-06,KC,KCDEC2,KCDEC2 Comdty,125.1,279,2,,,,,,13,,,
2009-03-06,KC,KCJUL1,KCJUL1 Comdty,109.4,25280,15,,,,,,1810,,,
2009-03-06,KC,KCJUL2,KCJUL2 Comdty,121.3,204,0,,,,,,1,,,
2009-03-06,KC,KCMAR1,KCMAR1 Comdty,105.3,59,-26,,,,,,10,,,
2009-03-06,KC,KCMAR2,KCMAR2 Comdty,117.55,6903,19,,,,,,66,,,
2009-03-06,KC,KCMAY1,KCMAY1 Comdty,107.2,71895,89,,,,,,5966,,,
2009-03-06,KC,KCMAY2,KCMAY2 Comdty,119.5,987,-5,,,,,,,,,
2009-03-06,KC,KCSEP1,KCSEP1 Comdty,111.7,12473,97,,,,,,615,,,
2009-03-06,KC,KCSEP2,KCSEP2 Comdty,122.9,338,0,,,,,,14,,,
2009-03-06,SB,SBJUL1,SBJUL1 Comdty,13.09,136378,-1378,,,,,,10571,,,
2009-03-06,SB,SBJUL2,SBJUL2 Comdty,13.43,16860,77,,,,,,320,,,
2009-03-06,SB,SBMAR1,SBMAR1 Comdty,14.31,58577,744,,,,,,4756,,,
2009-03-06,SB,SBMAR2,SBMAR2 Comdty,13.71,20233,239,,,,,,333,,,
2009-03-06,SB,SBMAY1,SBMAY1 Comdty,12.78,232692,-1937,,,,,,28428,,,
2009-03-06,SB,SBMAY2,SBMAY2 Comdty,13.92,19186,2340,,,,,,3170,,,
2009-03-06,SB,SBOCT1,SBOCT1 Comdty,13.55,90777,-471,,,,,,4586,,,
2009-03-06,SB,SBOCT2,SBOCT2 Comdty,13.53,15666,-115,,,,,,436,,,
2009-03-09,CC,CCDEC1,CCDEC1 Comdty,2250.0,12581,-134,,,,,,461,,,
2009-03-09,CC,CCDEC2,CCDEC2 Comdty,2287.0,106,0,,,,,,,,,
2009-03-09,CC,CCJUL1,CCJUL1 Comdty,2258.0,25491,473,,,,,,1499,,,
